Consumer_number,Consumer_type
UQMH00076570081337,rural commercial
DSUK17557376745378,rural commercial
KCWE07038330915205,rural commercial
DKNF49408713640838,industrial
XYES67726049538336,industrial
EQAD52473277545292,rural commercial
MHKI28456945098761,industrial
KIVC82184180643031,industrial
LYHK83880786555886,industrial
TIAI49210553571077,rural commercial
RGXF59128583066455,rural commercial
ITPJ16307087915606,industrial
XFIB74739974071259,rural commercial
KPOA19937532089126,industrial
CSKC19500104342907,industrial
GISB05062343018672,rural commercial
BTCO02703388351356,industrial
WWTM07097049580271,rural commercial
MBFO36071980172730,industrial
YUQP73553481477591,industrial
TJQR89577141722603,rural commercial
RLTR39497644977803,industrial
VQDL48937598556961,rural commercial
MENM22339622143869,industrial
TLLE62817198274366,industrial
HXXN62901306541709,rural commercial
OGXA55985744605029,rural commercial
ZSSY72106573006963,industrial
GXTP58260776619166,industrial
GPCN62880451476715,industrial
WZNE32828136255433,rural commercial
IGJX95251988371066,industrial
QZFL11078530140751,rural commercial
LHEI47595523159786,industrial
LLIC24181538486678,low income families
WJYX39670413648529,low income families
HSSV92876412514992,low income families
FAGM51511678501495,low income families
RTLT54676567718056,industrial
GMAH74894134130515,low income families
FFAR48543703647689,low income families
WRVT18818717032505,low income families
HJBK26518077142554,industrial
FUMF28996023865905,low income families
DWLO25953900969722,low income families
KNOB43264859830449,low income families
ZMUD27592238141769,industrial
DNUT84611745346865,industrial
NZQF59857433519644,low income families
INJM43003695626381,low income families
LDWP74408638280459,industrial
NYCR15027250729265,low income families
TCES88152522045417,industrial
JTES98822694645015,industrial
VOII48117914432340,low income families
KDGB81898028808342,industrial
EYCL28119180396222,low income families
DENA59981898513652,low income families
DCOX56894168490254,low income families
CDUH34623988572920,low income families
FCDD43252829144359,industrial
ZKFU57599420843736,industrial
MIDT99995692797081,industrial
JEDB74748652800427,industrial
YTBO45517390556943,low income families
PUZZ07640259685759,low income families
VVPT29581996676541,industrial
UWKE06377259555130,low income families
BSAZ08013603035624,low income families
FMWB30477528904604,industrial
NBQN43033153874355,industrial
LDVG07028476247747,industrial
ENRN35247370059665,low income families
RUOS59290074761880,industrial
FQTP76220352089542,industrial
ZEBN34207784551846,low income families
PJBG81551254030092,low income families
CCTM69477356226980,industrial
IGUG41408649074873,industrial
QHKK45321815200475,low income families
YHWB90755384952960,industrial
UAYP46617844930357,industrial
ZWAF82502428931885,industrial
LRAL82633550507688,industrial
YEGF27791701313426,industrial
SMZK19207927441166,industrial
OYQY07256210497300,industrial
WGUY93961702007063,low income families
JDFB91441873190771,industrial
VRSG89618646640143,industrial
XONB18166453573712,industrial
EGYU92010243816407,low income families
SNGS60110784798477,industrial
FEWR46402099505959,industrial
PBSW73561076867824,low income families
AZQH24086160367709,industrial
FZRQ12179825466791,industrial
MUXX08286207117113,industrial
UQMH00076570081337,industrial
KCWE07038330915205,low income families
PGGI63053531504200,low income families
MGYP11861755139081,industrial
FZRP63431054534745,industrial
LYHK83880786555886,low income families
GUOJ42653699971382,low income families
SXEG95083431888101,low income families
KQAF05774103443738,low income families
ZXWX55942012223566,low income families
NDFS84069941627676,low income families
AGZD07213467721118,low income families
QZDH51875901969331,low income families
EGKE92863689085838,low income families
DJPH52747873678053,low income families
WCHP01465080695384,industrial
ZUEG92816111795774,low income families
GCYM67310927499430,low income families
WWTM07097049580271,industrial
UCOU65888903574985,low income families
MBFO36071980172730,low income families
PACU95409044828785,industrial
VYPR76663854500957,low income families
XWCO75279794098600,low income families
WSAQ40927607120203,industrial
HLKK30611335754098,low income families
WZTK81069064792502,low income families
KOCS31815362992210,industrial
FCGQ19814303536339,low income families
LHEI47595523159786,industrial
WJYX39670413648529,low income families
TQSE59784502052490,low income families
IVXM36178913942788,low income families
GMAH74894134130515,low income families
GFUL02502122553375,low income families
WRVT18818717032505,low income families
CLQG78039033709239,low income families
HJBK26518077142554,industrial
JYBT89780750132404,low income families
XNRA02582906985247,industrial
ZMUD27592238141769,industrial
GJOA45312134108138,low income families
INJM43003695626381,low income families
LDWP74408638280459,industrial
NYCR15027250729265,low income families
TCES88152522045417,industrial
VOII48117914432340,low income families
KDGB81898028808342,industrial
NVMA56908319529535,low income families
TZUJ69246246430307,low income families
EYCL28119180396222,industrial
PWPE26250921629505,industrial
BYYN99780792499601,low income families
KACE59603768772805,low income families
IKZH08078230683532,low income families
FCDD43252829144359,industrial
PTGP50399908823421,industrial
JEDB74748652800427,industrial
WKRP66567640304049,industrial
FMZB01986300050037,low income families
PUZZ07640259685759,low income families
SLHW75879668705171,low income families
OUMQ62822031339542,low income families
LYCM06827373499892,industrial
KACC90728987099547,industrial
ZPYP16337102153664,industrial
MGUE22291420733853,industrial
GEXI58848523233536,industrial
HTNO96068335818471,industrial
FCXW59945155849312,low income families
HIJS53113355827126,low income families
PJBG81551254030092,low income families
QHKK45321815200475,low income families
USCV77286769892123,low income families
ZDYE89402681967902,low income families
YHWB90755384952960,industrial
UMXC97145556321973,low income families
FEAY84172223334293,industrial
NNKF92704765416624,low income families
ZWAF82502428931885,industrial
PEUZ84671781592437,low income families
SAWJ78394099744354,low income families
WGUY93961702007063,low income families
JDFB91441873190771,industrial
UQKL69927331164131,low income families
VRSG89618646640143,industrial
EGYU92010243816407,low income families
SNGS60110784798477,industrial
OGBF44324779029820,low income families
FZRQ12179825466791,industrial
DSUK17557376745378,industrial
KCWE07038330915205,low income families
NQNC82525044139361,low income families
PGGI63053531504200,low income families
KNTA13295301205579,low income families
XYES67726049538336,industrial
GBYA69939822152443,low income families
EACA76547460527145,industrial
IMXD19478115201071,industrial
FUKN92112193372842,low income families
UJSQ95697899729285,industrial
WTMD49674567154197,low income families
LYHK83880786555886,low income families
GFFG01798583116046,low income families
TIAI49210553571077,low income families
XFIB74739974071259,low income families
UPQB00785123626543,low income families
CIRK82309217383949,low income families
HOYK26244872709604,low income families
WFZV77088054772780,low income families
NJKG79591092232566,low income families
RCZK44567254451440,low income families
KBVR83023619560693,low income families
CSKC19500104342907,low income families
EDOD07461150815386,low income families
ZUEG92816111795774,low income families
OMZN91791599460008,low income families
UBRC28553755404484,low income families
EOIV29302505876460,low income families
TJQR89577141722603,low income families
UBRF43244118898980,industrial
HSRR64421810080186,low income families
WZNE32828136255433,low income families
TDCE13502062396117,low income families
FIQY56544515613149,low income families
DMQW06422804051098,low income families
TRWL67442270835282,industrial
JLLD73537868324372,industrial
JDVW57666669484928,low income families
HSSV92876412514992,low income families
TQSE59784502052490,low income families
CGDO45046562545022,low income families
GFUL02502122553375,low income families
WRVT18818717032505,low income families
HLOE34772420661917,low income families
CLQG78039033709239,low income families
MCUA36598386618228,industrial
DWLO25953900969722,low income families
KNOB43264859830449,low income families
PGSE15093993403333,industrial
NYRR58688177084605,low income families
QVSK49209769731009,low income families
DNUT84611745346865,industrial
KYIN64721824511108,industrial
NVMA56908319529535,low income families
TZUJ69246246430307,low income families
NTFW74717315660097,low income families
BYYN99780792499601,low income families
SSAR38458074873537,low income families
RZON01584888357610,industrial
GGQC71175062678571,industrial
KSBL23156232494473,industrial
PUZZ07640259685759,low income families
UWKE06377259555130,low income families
WXYF21113361348253,industrial
BSAZ08013603035624,industrial
LYCM06827373499892,industrial
KACC90728987099547,industrial
HHEQ96547817212001,industrial
ZPYP16337102153664,industrial
GEXI58848523233536,industrial
NBQN43033153874355,industrial
USOI01636292173412,industrial
LDVG07028476247747,industrial
HIJS53113355827126,industrial
ENRN35247370059665,industrial
HXOV80552734877557,industrial
PVLV93441355167120,industrial
FQTP76220352089542,industrial
ZEBN34207784551846,low income families
COWH94393019622935,low income families
MEEP39447833313343,industrial
OPWS81181980904324,industrial
CCTM69477356226980,industrial
FOGL66608699450492,industrial
USCV77286769892123,industrial
QFIZ88606191712684,industrial
RXJI03863392220467,industrial
FEAY84172223334293,industrial
IMBX02784904646581,industrial
VRSG89618646640143,industrial
EGYU92010243816407,industrial
SNGS60110784798477,industrial
MUXX08286207117113,industrial
CMYC66309298518525,low income families
UQMH00076570081337,industrial
DKNF49408713640838,low income families
KNTA13295301205579,low income families
NVTG46396654132604,industrial
MHKI28456945098761,low income families
ZYDM28607258499868,low income families
HBBB40357355829874,low income families
IMXD19478115201071,industrial
RRTB85583422636622,low income families
KIVC82184180643031,industrial
UJSQ95697899729285,industrial
OFSQ89007894885379,industrial
PIRW45880935433031,industrial
GFFG01798583116046,low income families
SXEG95083431888101,low income families
TXMI93311189188143,industrial
XFIB74739974071259,industrial
CIRK82309217383949,low income families
HOYK26244872709604,low income families
WFZV77088054772780,industrial
QZDH51875901969331,low income families
WCHP01465080695384,industrial
FUJF39175092986945,low income families
KNFG52989622599905,industrial
EDOD07461150815386,low income families
HVTL73614800406347,industrial
GISB05062343018672,low income families
OMZN91791599460008,industrial
CYPV95300994106083,industrial
GCYM67310927499430,low income families
UBRC28553755404484,industrial
DJNJ39568405803546,low income families
EOIV29302505876460,low income families
UBRF43244118898980,industrial
XWCO75279794098600,industrial
JCRG87290777008626,industrial
IGJX95251988371066,industrial
MYWJ48428464556631,industrial
JLLD73537868324372,industrial
NFMC42616650055728,industrial
LHEI47595523159786,industrial
ARVA35627514832759,low income families
IVXM36178913942788,low income families
EBVU90010372787021,industrial
GFUL02502122553375,low income families
WRVT18818717032505,low income families
RAFU09126502665608,industrial
PJJC99484296189857,low income families
CLQG78039033709239,industrial
JUGV58574305141320,industrial
FUMF28996023865905,industrial
DWLO25953900969722,industrial
KNOB43264859830449,industrial
LANO13263677219830,industrial
HNIX48279553082095,low income families
JTES98822694645015,industrial
DENA59981898513652,low income families
OEUA01021948001923,low income families
KSBL23156232494473,industrial
TNMV48252619601627,industrial
PUZZ07640259685759,industrial
OUMQ62822031339542,industrial
IIHP65319956540409,industrial
KMJN97150743354414,low income families
HTNO96068335818471,industrial
EHCJ02706135202063,industrial
YZFP40606159866526,industrial
FCXW59945155849312,industrial
IRVK20928971168293,industrial
FQTP76220352089542,industrial
RAKX51254073813708,low income families
COWH94393019622935,industrial
MEEP39447833313343,industrial
OPWS81181980904324,industrial
FOGL66608699450492,industrial
KCTG02392451158535,industrial
FQHN32673593042325,industrial
USCV77286769892123,industrial
YHWB90755384952960,industrial
RXJI03863392220467,industrial
IDLV25802308930770,industrial
ZWAF82502428931885,industrial
LRAL82633550507688,industrial
FAWW57445459869229,industrial
SAWJ78394099744354,low income families
IMBX02784904646581,industrial
OYQY07256210497300,industrial
KHOY77066062304321,industrial
VRSG89618646640143,industrial
XONB18166453573712,industrial
EGYU92010243816407,industrial
SNGS60110784798477,industrial
OGBF44324779029820,industrial
RCCB11656325152372,industrial
YCEP63387357649644,low income families
CYGX49821061937462,industrial
MGYP11861755139081,industrial
JFUO85980686170984,low income families
NVTG46396654132604,industrial
FUKN92112193372842,low income families
OFSQ89007894885379,industrial
LYHK83880786555886,low income families
TIAI49210553571077,industrial
RGXF59128583066455,industrial
GUOJ42653699971382,low income families
DWOL20606574790454,industrial
NLZT35421722867668,industrial
WUWZ84672361717279,industrial
NDFS84069941627676,industrial
UPUN42310315523780,low income families
YZTN04719365764875,low income families
QZDH51875901969331,low income families
RCZK44567254451440,low income families
KBVR83023619560693,low income families
QPAI08658003576169,industrial
KNFG52989622599905,industrial
ZUEG92816111795774,low income families
KGHC90333400971680,industrial
FIPV92748687797450,low income families
OMZN91791599460008,industrial
WSOS89385934832925,industrial
NTMT09595415161699,low income families
MBFO36071980172730,industrial
PDEK32941045104177,low income families
NPQZ40288669056008,low income families
VYPR76663854500957,industrial
UBRF43244118898980,industrial
VXNE19652261559585,industrial
JALK66695433172997,industrial
