Consumer_number,Consumer_type
XFIB74739974071259,domestic
KPOA19937532089126,domestic
CSKC19500104342907,domestic
GISB05062343018672,domestic
BTCO02703388351356,domestic
WWTM07097049580271,industrial
MBFO36071980172730,domestic
YUQP73553481477591,domestic
TJQR89577141722603,domestic
RLTR39497644977803,domestic
VQDL48937598556961,domestic
MENM22339622143869,domestic
TLLE62817198274366,domestic
HXXN62901306541709,domestic
OGXA55985744605029,domestic
ZSSY72106573006963,domestic
GXTP58260776619166,domestic
GPCN62880451476715,domestic
WZNE32828136255433,domestic
IGJX95251988371066,domestic
QZFL11078530140751,domestic
LHEI47595523159786,domestic
LLIC24181538486678,domestic
WJYX39670413648529,domestic
HSSV92876412514992,domestic
FAGM51511678501495,domestic
RTLT54676567718056,domestic
GMAH74894134130515,domestic
FFAR48543703647689,domestic
WRVT18818717032505,domestic
HJBK26518077142554,domestic
FUMF28996023865905,domestic
DWLO25953900969722,domestic
KNOB43264859830449,domestic
ZMUD27592238141769,domestic
DNUT84611745346865,domestic
NZQF59857433519644,domestic
INJM43003695626381,domestic
LDWP74408638280459,domestic
NYCR15027250729265,domestic
TCES88152522045417,domestic
JTES98822694645015,domestic
VOII48117914432340,domestic
KDGB81898028808342,domestic
EYCL28119180396222,domestic
DENA59981898513652,domestic
DCOX56894168490254,domestic
CDUH34623988572920,domestic
FCDD43252829144359,domestic
ZKFU57599420843736,domestic
MIDT99995692797081,domestic
JEDB74748652800427,domestic
YTBO45517390556943,domestic
PUZZ07640259685759,domestic
VVPT29581996676541,domestic
UWKE06377259555130,domestic
BSAZ08013603035624,domestic
FMWB30477528904604,domestic
NBQN43033153874355,domestic
LDVG07028476247747,domestic
ENRN35247370059665,domestic
RUOS59290074761880,domestic
FQTP76220352089542,domestic
ZEBN34207784551846,domestic
PJBG81551254030092,rural commercial
CCTM69477356226980,domestic
IGUG41408649074873,industrial
QHKK45321815200475,domestic
YHWB90755384952960,domestic
UAYP46617844930357,domestic
ZWAF82502428931885,domestic
LRAL82633550507688,domestic
YEGF27791701313426,domestic
SMZK19207927441166,domestic
OYQY07256210497300,domestic
WGUY93961702007063,domestic
JDFB91441873190771,domestic
VRSG89618646640143,domestic
XONB18166453573712,domestic
EGYU92010243816407,domestic
SNGS60110784798477,domestic
FEWR46402099505959,domestic
PBSW73561076867824,domestic
AZQH24086160367709,domestic
FZRQ12179825466791,domestic
MUXX08286207117113,domestic
UQMH00076570081337,domestic
KCWE07038330915205,domestic
PGGI63053531504200,domestic
MGYP11861755139081,domestic
FZRP63431054534745,industrial
LYHK83880786555886,domestic
GUOJ42653699971382,domestic
SXEG95083431888101,domestic
KQAF05774103443738,domestic
ZXWX55942012223566,domestic
NDFS84069941627676,domestic
AGZD07213467721118,domestic
QZDH51875901969331,domestic
EGKE92863689085838,domestic
DJPH52747873678053,domestic
WCHP01465080695384,rural commercial
ZUEG92816111795774,domestic
GCYM67310927499430,domestic
WWTM07097049580271,industrial
UCOU65888903574985,domestic
MBFO36071980172730,domestic
PACU95409044828785,industrial
VYPR76663854500957,domestic
XWCO75279794098600,domestic
WSAQ40927607120203,domestic
HLKK30611335754098,domestic
WZTK81069064792502,domestic
KOCS31815362992210,domestic
FCGQ19814303536339,domestic
LHEI47595523159786,domestic
WJYX39670413648529,domestic
TQSE59784502052490,domestic
IVXM36178913942788,domestic
GMAH74894134130515,domestic
GFUL02502122553375,domestic
WRVT18818717032505,domestic
CLQG78039033709239,domestic
HJBK26518077142554,domestic
JYBT89780750132404,domestic
XNRA02582906985247,industrial
ZMUD27592238141769,domestic
GJOA45312134108138,domestic
INJM43003695626381,industrial
LDWP74408638280459,domestic
NYCR15027250729265,domestic
TCES88152522045417,domestic
VOII48117914432340,domestic
KDGB81898028808342,domestic
NVMA56908319529535,domestic
TZUJ69246246430307,domestic
EYCL28119180396222,domestic
PWPE26250921629505,domestic
BYYN99780792499601,domestic
KACE59603768772805,domestic
IKZH08078230683532,domestic
FCDD43252829144359,domestic
PTGP50399908823421,domestic
JEDB74748652800427,domestic
WKRP66567640304049,domestic
FMZB01986300050037,domestic
PUZZ07640259685759,domestic
SLHW75879668705171,domestic
OUMQ62822031339542,domestic
LYCM06827373499892,industrial
KACC90728987099547,domestic
ZPYP16337102153664,domestic
MGUE22291420733853,domestic
GEXI58848523233536,domestic
HTNO96068335818471,domestic
FCXW59945155849312,domestic
HIJS53113355827126,domestic
PJBG81551254030092,rural commercial
QHKK45321815200475,domestic
USCV77286769892123,domestic
ZDYE89402681967902,domestic
YHWB90755384952960,domestic
UMXC97145556321973,industrial
FEAY84172223334293,domestic
NNKF92704765416624,domestic
ZWAF82502428931885,domestic
PEUZ84671781592437,domestic
SAWJ78394099744354,domestic
WGUY93961702007063,domestic
JDFB91441873190771,domestic
UQKL69927331164131,domestic
VRSG89618646640143,domestic
EGYU92010243816407,domestic
SNGS60110784798477,domestic
OGBF44324779029820,domestic
FZRQ12179825466791,domestic
DSUK17557376745378,domestic
KCWE07038330915205,domestic
NQNC82525044139361,domestic
PGGI63053531504200,domestic
KNTA13295301205579,domestic
XYES67726049538336,domestic
GBYA69939822152443,domestic
EACA76547460527145,domestic
IMXD19478115201071,domestic
FUKN92112193372842,domestic
UJSQ95697899729285,domestic
WTMD49674567154197,domestic
LYHK83880786555886,domestic
GFFG01798583116046,domestic
TIAI49210553571077,domestic
XFIB74739974071259,domestic
UPQB00785123626543,domestic
CIRK82309217383949,domestic
HOYK26244872709604,domestic
WFZV77088054772780,domestic
NJKG79591092232566,domestic
RCZK44567254451440,industrial
KBVR83023619560693,domestic
CSKC19500104342907,domestic
EDOD07461150815386,domestic
ZUEG92816111795774,domestic
OMZN91791599460008,domestic
UBRC28553755404484,domestic
EOIV29302505876460,domestic
TJQR89577141722603,domestic
UBRF43244118898980,domestic
HSRR64421810080186,domestic
WZNE32828136255433,domestic
TDCE13502062396117,domestic
FIQY56544515613149,domestic
DMQW06422804051098,domestic
TRWL67442270835282,domestic
JLLD73537868324372,domestic
JDVW57666669484928,domestic
HSSV92876412514992,domestic
TQSE59784502052490,domestic
CGDO45046562545022,domestic
GFUL02502122553375,domestic
WRVT18818717032505,industrial
HLOE34772420661917,domestic
CLQG78039033709239,domestic
MCUA36598386618228,domestic
DWLO25953900969722,domestic
KNOB43264859830449,domestic
PGSE15093993403333,domestic
NYRR58688177084605,domestic
QVSK49209769731009,domestic
DNUT84611745346865,domestic
KYIN64721824511108,domestic
NVMA56908319529535,domestic
TZUJ69246246430307,domestic
NTFW74717315660097,domestic
BYYN99780792499601,domestic
SSAR38458074873537,domestic
RZON01584888357610,industrial
GGQC71175062678571,domestic
KSBL23156232494473,domestic
PUZZ07640259685759,domestic
UWKE06377259555130,domestic
WXYF21113361348253,domestic
BSAZ08013603035624,domestic
LYCM06827373499892,industrial
KACC90728987099547,domestic
HHEQ96547817212001,domestic
ZPYP16337102153664,domestic
GEXI58848523233536,domestic
NBQN43033153874355,domestic
USOI01636292173412,domestic
LDVG07028476247747,domestic
HIJS53113355827126,domestic
ENRN35247370059665,domestic
HXOV80552734877557,domestic
PVLV93441355167120,domestic
FQTP76220352089542,domestic
ZEBN34207784551846,domestic
COWH94393019622935,domestic
MEEP39447833313343,domestic
OPWS81181980904324,domestic
CCTM69477356226980,domestic
FOGL66608699450492,domestic
USCV77286769892123,domestic
QFIZ88606191712684,domestic
RXJI03863392220467,domestic
FEAY84172223334293,domestic
IMBX02784904646581,domestic
VRSG89618646640143,domestic
EGYU92010243816407,domestic
SNGS60110784798477,domestic
MUXX08286207117113,domestic
CMYC66309298518525,domestic
UQMH00076570081337,domestic
DKNF49408713640838,domestic
KNTA13295301205579,domestic
NVTG46396654132604,domestic
MHKI28456945098761,domestic
ZYDM28607258499868,domestic
HBBB40357355829874,domestic
IMXD19478115201071,domestic
RRTB85583422636622,domestic
KIVC82184180643031,domestic
UJSQ95697899729285,domestic
OFSQ89007894885379,domestic
PIRW45880935433031,domestic
GFFG01798583116046,domestic
SXEG95083431888101,domestic
TXMI93311189188143,domestic
XFIB74739974071259,domestic
CIRK82309217383949,domestic
HOYK26244872709604,domestic
WFZV77088054772780,domestic
QZDH51875901969331,domestic
WCHP01465080695384,rural commercial
FUJF39175092986945,domestic
KNFG52989622599905,domestic
EDOD07461150815386,domestic
HVTL73614800406347,domestic
GISB05062343018672,domestic
OMZN91791599460008,domestic
CYPV95300994106083,domestic
GCYM67310927499430,domestic
UBRC28553755404484,domestic
DJNJ39568405803546,domestic
EOIV29302505876460,domestic
UBRF43244118898980,domestic
XWCO75279794098600,domestic
JCRG87290777008626,domestic
IGJX95251988371066,domestic
MYWJ48428464556631,domestic
JLLD73537868324372,domestic
NFMC42616650055728,domestic
LHEI47595523159786,domestic
ARVA35627514832759,domestic
IVXM36178913942788,domestic
EBVU90010372787021,domestic
GFUL02502122553375,domestic
WRVT18818717032505,domestic
RAFU09126502665608,domestic
PJJC99484296189857,domestic
CLQG78039033709239,domestic
JUGV58574305141320,domestic
FUMF28996023865905,domestic
DWLO25953900969722,domestic
KNOB43264859830449,domestic
LANO13263677219830,domestic
HNIX48279553082095,domestic
JTES98822694645015,domestic
DENA59981898513652,industrial
OEUA01021948001923,domestic
KSBL23156232494473,domestic
TNMV48252619601627,domestic
PUZZ07640259685759,domestic
OUMQ62822031339542,domestic
IIHP65319956540409,domestic
KMJN97150743354414,domestic
HTNO96068335818471,domestic
EHCJ02706135202063,domestic
YZFP40606159866526,domestic
FCXW59945155849312,domestic
IRVK20928971168293,domestic
FQTP76220352089542,domestic
RAKX51254073813708,domestic
COWH94393019622935,domestic
MEEP39447833313343,domestic
OPWS81181980904324,domestic
FOGL66608699450492,domestic
KCTG02392451158535,industrial
FQHN32673593042325,domestic
USCV77286769892123,domestic
YHWB90755384952960,domestic
RXJI03863392220467,domestic
IDLV25802308930770,domestic
ZWAF82502428931885,domestic
LRAL82633550507688,domestic
FAWW57445459869229,domestic
SAWJ78394099744354,domestic
IMBX02784904646581,domestic
OYQY07256210497300,domestic
KHOY77066062304321,domestic
VRSG89618646640143,domestic
XONB18166453573712,domestic
EGYU92010243816407,domestic
SNGS60110784798477,domestic
OGBF44324779029820,domestic
RCCB11656325152372,rural commercial
YCEP63387357649644,domestic
CYGX49821061937462,domestic
MGYP11861755139081,domestic
JFUO85980686170984,domestic
NVTG46396654132604,domestic
FUKN92112193372842,domestic
OFSQ89007894885379,domestic
LYHK83880786555886,domestic
TIAI49210553571077,domestic
RGXF59128583066455,domestic
GUOJ42653699971382,domestic
DWOL20606574790454,domestic
NLZT35421722867668,domestic
WUWZ84672361717279,domestic
NDFS84069941627676,domestic
UPUN42310315523780,domestic
YZTN04719365764875,domestic
QZDH51875901969331,domestic
RCZK44567254451440,industrial
KBVR83023619560693,domestic
QPAI08658003576169,domestic
KNFG52989622599905,domestic
ZUEG92816111795774,domestic
KGHC90333400971680,domestic
FIPV92748687797450,domestic
OMZN91791599460008,domestic
WSOS89385934832925,domestic
NTMT09595415161699,domestic
MBFO36071980172730,industrial
PDEK32941045104177,domestic
NPQZ40288669056008,domestic
VYPR76663854500957,domestic
UBRF43244118898980,domestic
VXNE19652261559585,domestic
JALK66695433172997,domestic
WZNE32828136255433,domestic
OYCU95964607071111,domestic
ZMWX47693515501077,domestic
GRXC33020746550125,domestic
DMQW06422804051098,domestic
KOVO60968890213540,domestic
LLIC24181538486678,domestic
ARVA35627514832759,domestic
CGDO45046562545022,domestic
IVXM36178913942788,domestic
RTLT54676567718056,domestic
RAFU09126502665608,industrial
HJBK26518077142554,domestic
JUGV58574305141320,domestic
KNOB43264859830449,domestic
YKDS99372558505702,industrial
XNRA02582906985247,industrial
GJOA45312134108138,domestic
DNUT84611745346865,domestic
NZQF59857433519644,domestic
HNIX48279553082095,domestic
NYCR15027250729265,domestic
CEZM82527801889609,domestic
JTES98822694645015,domestic
BRMB53233961596348,domestic
NVMA56908319529535,domestic
EYCL28119180396222,domestic
NTFW74717315660097,domestic
ZPAS26919496825129,domestic
SSAR38458074873537,domestic
FCDD43252829144359,domestic
PTGP50399908823421,domestic
MIDT99995692797081,domestic
TNMV48252619601627,domestic
FMZB01986300050037,domestic
VVPT29581996676541,domestic
UWKE06377259555130,domestic
WXYF21113361348253,domestic
AHRA93701497494813,domestic
LYCM06827373499892,industrial
CPVV82515283516458,domestic
GEXI58848523233536,domestic
HTNO96068335818471,domestic
NBQN43033153874355,domestic
RLHM91458526100860,domestic
FCXW59945155849312,domestic
ENRN35247370059665,domestic
HXOV80552734877557,domestic
PVLV93441355167120,industrial
IRVK20928971168293,domestic
ZEBN34207784551846,domestic
MEEP39447833313343,domestic
IGUG41408649074873,industrial
BENG66184610421490,domestic
KXHE28709548532082,domestic
CNTT86559279224757,domestic
RXJI03863392220467,domestic
PEUZ84671781592437,domestic
SAWJ78394099744354,domestic
ZKPG43880444227846,domestic
ZPVS84874927247581,domestic
KHOY77066062304321,domestic
NHFT84916099108261,domestic
XONB18166453573712,domestic
OGBF44324779029820,domestic
FEWR46402099505959,domestic
PBSW73561076867824,domestic
KCWE07038330915205,domestic
HBST63872873388066,domestic
DKNF49408713640838,domestic
XYES67726049538336,domestic
EACA76547460527145,domestic
MGYP11861755139081,domestic
FZRP63431054534745,industrial
HBBB40357355829874,domestic
RRTB85583422636622,rural commercial
KIVC82184180643031,domestic
WTMD49674567154197,domestic
TXMI93311189188143,domestic
DWOL20606574790454,domestic
ZXWX55942012223566,domestic
IWUI42190103436952,industrial
AQLT91571953050328,industrial
AGZD07213467721118,domestic
YZTN04719365764875,domestic
RCZK44567254451440,industrial
CSKC19500104342907,domestic
KNFG52989622599905,domestic
HVTL73614800406347,domestic
GISB05062343018672,domestic
OMZN91791599460008,domestic
WSOS89385934832925,domestic
BTCO02703388351356,domestic
GCYM67310927499430,domestic
WWTM07097049580271,industrial
SVBP81700542428379,domestic
PBBL36033403303280,domestic
PDEK32941045104177,domestic
DJNJ39568405803546,domestic
OPRG06975490466843,domestic
CEOM94207501913012,domestic
HSRR64421810080186,domestic
VXNE19652261559585,domestic
RSDP79040509927165,industrial
CAJG67880314010654,domestic
FAQP32618498404137,domestic
EQKL85694875580467,industrial
JDVW57666669484928,domestic
BRPR02204895745879,domestic
LLIC24181538486678,domestic
ARVA35627514832759,domestic
IVXM36178913942788,domestic
GMAH74894134130515,domestic
CLQG78039033709239,domestic
MCUA36598386618228,domestic
CEZM82527801889609,domestic
JTES98822694645015,domestic
DZFQ84953412069335,domestic
TZUJ69246246430307,domestic
EYCL28119180396222,domestic
MTTO08254040481312,domestic
KACE59603768772805,domestic
RZON01584888357610,rural commercial
PUZZ07640259685759,domestic
UWKE06377259555130,domestic
IIHP65319956540409,domestic
RDDF15224798079356,domestic
KMJN97150743354414,domestic
EHCJ02706135202063,domestic
RLHM91458526100860,domestic
HIJS53113355827126,domestic
HXOV80552734877557,domestic
RAKX51254073813708,domestic
ZEBN34207784551846,domestic
STQF83788566178063,domestic
OPWS81181980904324,domestic
CCTM69477356226980,domestic
TDIX49455993902312,rural commercial
USCV77286769892123,domestic
KXHE28709548532082,domestic
YHWB90755384952960,domestic
IDLV25802308930770,domestic
PEUZ84671781592437,domestic
ZJJJ27264470071343,domestic
IMBX02784904646581,domestic
IYPF09448390075115,domestic
OGBF44324779029820,domestic
FEWR46402099505959,domestic
FZRQ12179825466791,domestic
NQNC82525044139361,domestic
KNTA13295301205579,domestic
XYES67726049538336,domestic
NVTG46396654132604,domestic
MHKI28456945098761,domestic
KIVC82184180643031,domestic
PANP21106415508656,domestic
AZBY61891155526602,domestic
GFFG01798583116046,domestic
TIAI49210553571077,domestic
RGXF59128583066455,domestic
SXEG95083431888101,domestic
KQAF05774103443738,domestic
NDFS84069941627676,domestic
YZTN04719365764875,domestic
EGKE92863689085838,domestic
DJPH52747873678053,domestic
FUJF39175092986945,domestic
KNFG52989622599905,domestic
MFDJ07858304464337,domestic
ZUEG92816111795774,domestic
FIPV92748687797450,domestic
HVTL73614800406347,industrial
WSOS89385934832925,domestic
GCYM67310927499430,domestic
WWTM07097049580271,industrial
MBFO36071980172730,industrial
SVBP81700542428379,domestic
QIFW61033056721701,domestic
PDEK32941045104177,domestic
EOIV29302505876460,domestic
TJQR89577141722603,domestic
VYPR76663854500957,domestic
RLTR39497644977803,domestic
TLLE62817198274366,domestic
ZSSY72106573006963,domestic
KEBS66095314696398,domestic
JCCH45150255813989,rural commercial
SHWN27547104548270,domestic
GPCN62880451476715,domestic
JALK66695433172997,domestic
DVNY35143645140029,domestic
TDCE13502062396117,domestic
ZMWX47693515501077,domestic
QZFL11078530140751,domestic
GRXC33020746550125,domestic
KOCS31815362992210,domestic
FCGQ19814303536339,domestic
TRWL67442270835282,domestic
GMAH74894134130515,domestic
GFUL02502122553375,domestic
RAFU09126502665608,industrial
